Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	External(1).External 2 (V)	OCP value (V)
88.2172147772729	0.58685302734375	84.9999997853956	86	0	3.10150146484375	
89.2172147747482	0.58685302734375	85.9999997828709	87	0	3.10302734375	
90.2172147722234	0.58685302734375	86.9999997803461	88	0	3.09967041015625	
91.2172147696987	0.58685302734375	87.9999997778214	89	0	3.10150146484375	
92.2172147671739	0.58685302734375	88.9999997752966	90	0	3.10333251953125	
93.2172147646492	0.58685302734375	89.9999997727718	91	0	3.1011962890625	
94.2172147621244	0.58685302734375	90.9999997702471	92	0	3.10089111328125	
95.2172147595996	0.58685302734375	91.9999997677223	93	0	3.09906005859375	
96.2172147570749	0.58685302734375	92.9999997651976	94	0	3.1024169921875	
97.2172147545501	0.58685302734375	93.9999997626728	95	0	3.1036376953125	
98.2172147520254	0.58685302734375	94.9999997601481	96	0	3.10333251953125	
99.2172147495006	0.58685302734375	95.9999997576233	97	0	3.09478759765625	
100.217214746976	0.58685302734375	96.9999997550985	98	0	3.10333251953125	
101.217214744451	0.58685302734375	97.9999997525738	99	0	3.099365234375	
102.217214741926	0.58685302734375	98.999999750049	100	0	3.0987548828125	
103.217214739402	0.587158203125	99.9999997475243	101	0.00055948895169422	3.10089111328125	
104.217214736877	0.587158203125	100.999999745	102	-0.00035603842115961	3.09844970703125	
105.217214734352	0.58685302734375	101.999999742475	103	-0.000457763671875	3.1005859375	
106.217214731827	0.58685302734375	102.99999973995	104	0.00035603842115961	3.10272216796875	
107.217214729303	0.58685302734375	103.999999737425	105	-0.000101725257991347	3.09814453125	
108.217214726778	0.58685302734375	104.9999997349	106	0	3.0987548828125	
109.217214724253	0.587158203125	105.999999732376	107	0.00055948895169422	3.10150146484375	
110.217214721728	0.587158203125	106.999999729851	108	-0.00035603842115961	3.1005859375	
111.217214719204	0.587158203125	107.999999727326	109	0.000101725257991347	3.1024169921875	
112.217214716679	0.58685302734375	108.999999724801	110	-0.00055948895169422	3.09722900390625	
113.217214714154	0.587158203125	109.999999722277	111	0.00091552734375	3.10211181640625	
114.217214711629	0.587158203125	110.999999719752	112	-0.000457763671875	3.09539794921875	
115.217214709105	0.58685302734375	111.999999717227	113	-0.000457763671875	3.10150146484375	
116.21721470658	0.587158203125	112.999999714702	114	0.00091552734375	3.10333251953125	
117.217214704055	0.587158203125	113.999999712178	115	-0.000457763671875	3.1011962890625	
118.21721470153	0.58685302734375	114.999999709653	116	-0.000457763671875	3.10028076171875	
119.217214699005	0.587158203125	115.999999707128	117	0.00091552734375	3.10333251953125	
120.217214696481	0.587158203125	116.999999704603	118	-0.000457763671875	3.101806640625	
121.217214693956	0.587158203125	117.999999702079	119	0.000101725257991347	3.101806640625	
122.217214691431	0.587158203125	118.999999699554	120	0	3.10028076171875	
123.217214688906	0.58685302734375	119.999999697029	121	-0.00055948895169422	3.10302734375	
124.217214686382	0.58685302734375	120.999999694504	122	0.00035603842115961	3.1005859375	
125.217214683857	0.58685302734375	121.99999969198	123	-0.000101725257991347	3.0975341796875	
126.217214681332	0.587158203125	122.999999689455	124	0.00055948895169422	3.10211181640625	
127.217214678807	0.58685302734375	123.99999968693	125	-0.00091552734375	3.09844970703125	
128.217214676283	0.58685302734375	124.999999684405	126	0.000457763671875	3.10150146484375	
129.217214673758	0.58685302734375	125.999999681881	127	-0.000101725257991347	3.0987548828125	
130.217214671233	0.58685302734375	126.999999679356	128	0	3.10272216796875	
131.217214668708	0.58685302734375	127.999999676831	129	0	3.1011962890625	
132.217214666184	0.58685302734375	128.999999674306	130	0	3.07769775390625	
133.217214663659	0.58685302734375	129.999999671782	131	0	3.09844970703125	
134.217214661134	0.58685302734375	130.999999669257	132	0	3.1005859375	
135.217214658609	0.58685302734375	131.999999666732	133	0	3.10211181640625	
136.217214656085	0.58685302734375	132.999999664207	134	0	3.0999755859375	
137.21721465356	0.58685302734375	133.999999661683	135	0	3.10211181640625	
138.217214651035	0.58685302734375	134.999999659158	136	0	3.0987548828125	
139.21721464851	0.58685302734375	135.999999656633	137	0	3.0987548828125	
140.217214645986	0.58685302734375	136.999999654108	138	0	3.101806640625	
141.217214643461	0.58685302734375	137.999999651583	139	0	3.10272216796875	
142.217214640936	0.58685302734375	138.999999649059	140	0	3.10028076171875	
143.217214638411	0.58685302734375	139.999999646534	141	0	3.099365234375	
144.217214635887	0.58685302734375	140.999999644009	142	0	3.08258056640625	
145.217214633362	0.58685302734375	141.999999641484	143	0	3.1005859375	
146.217214630837	0.58685302734375	142.99999963896	144	0	3.08197021484375	
147.217214628312	0.58685302734375	143.999999636435	145	0	3.08074951171875	
148.217214625788	0.58685302734375	144.99999963391	146	0	3.09814453125	
149.217214623263	0.58685302734375	145.999999631385	147	0	3.10302734375	
150.217214620738	0.58685302734375	146.999999628861	148	0	3.10028076171875	
151.217214618213	0.58685302734375	147.999999626336	149	0	3.101806640625	
152.217214615688	0.58685302734375	148.999999623811	150	0	3.0963134765625	
153.217214613164	0.58685302734375	149.999999621286	151	0	3.082275390625	
154.217214610639	0.58685302734375	150.999999618762	152	0	3.08074951171875	
155.217214608114	0.58685302734375	151.999999616237	153	0	3.0816650390625	
156.217214605589	0.58685302734375	152.999999613712	154	0	3.08319091796875	
157.217214603065	0.58685302734375	153.999999611187	155	0	3.08013916015625	
158.21721460054	0.58685302734375	154.999999608663	156	0	3.077392578125	
159.217214598015	0.58685302734375	155.999999606138	157	0	3.08013916015625	
160.21721459549	0.58685302734375	156.999999603613	158	0	3.08258056640625	
161.217214592966	0.58685302734375	157.999999601088	159	0	3.0816650390625	
162.217214590441	0.58685302734375	158.999999598564	160	0	3.07861328125	
163.217214587916	0.58685302734375	159.999999596039	161	0	3.0810546875	
164.217214585391	0.58685302734375	160.999999593514	162	0	3.082275390625	
165.217214582867	0.58685302734375	161.999999590989	163	0	3.0987548828125	
166.217214580342	0.58685302734375	162.999999588465	164	0	3.08441162109375	
167.217214577817	0.58685302734375	163.99999958594	165	0	3.0828857421875	
168.217214575292	0.58685302734375	164.999999583415	166	0	3.08197021484375	
169.217214572768	0.58685302734375	165.99999958089	167	0	3.08013916015625	
170.217214570243	0.58685302734375	166.999999578366	168	0	3.08349609375	
171.217214567718	0.58685302734375	167.999999575841	169	0	3.08380126953125	
172.217214565193	0.58685302734375	168.999999573316	170	0	3.08013916015625	
173.217214562669	0.58685302734375	169.999999570791	171	0	3.0816650390625	
174.217214560144	0.58685302734375	170.999999568267	172	0	3.08197021484375	
175.217214557619	0.58685302734375	171.999999565742	173	0	3.08319091796875	
176.217214555094	0.58685302734375	172.999999563217	174	0	3.08258056640625	
177.21721455257	0.58685302734375	173.999999560692	175	0	3.08197021484375	
178.217214550045	0.58685302734375	174.999999558167	176	0	3.08074951171875	
179.21721454752	0.58685302734375	175.999999555643	177	0	3.0828857421875	
180.217214544995	0.58685302734375	176.999999553118	178	0	3.08013916015625	
181.217214542471	0.58685302734375	177.999999550593	179	0	3.08258056640625	
182.217214539946	0.58685302734375	178.999999548068	180	0	3.0816650390625	
