History Channel Functions Measurement Report

Measurements started at Date: 06-sep-2023 Time: 10:49:37

Description of the Function:

User Defined Function: m(1;850). Scope Mode

Time         Seconds   Function Value
10:52:54.489    197,437      24358,8068
10:52:55.102    198,050      24366,4041
10:52:55.614    198,562      24336,4173
10:52:56.207    199,155      24375,7221
10:52:56.820    199,768      24379,6118
10:52:57.351    200,299      24349,4847
10:52:57.938    200,886      24353,5267
10:52:58.474    201,422      24369,1195
10:52:59.009    201,957      24347,7003
10:52:59.555    202,503      24334,2764
10:53:00.071    203,019      24307,6996
10:53:00.684    203,632      24380,2293
10:53:01.211    204,159      24338,8201
10:53:01.717    204,665      24325,0470
10:53:02.245    205,193      24336,7285
10:53:02.779    205,727      24347,9867
10:53:03.352    206,300      24316,1627
10:53:03.915    206,863      24356,8723
10:53:04.441    207,389      24303,1709
10:53:04.965    207,913      24336,5427
10:53:05.520    208,468      24319,6536
10:53:06.029    208,977      24352,6167
10:53:06.571    209,519      24379,3318
10:53:07.097    210,045      24340,4682
10:53:07.693    210,641      24336,2331
10:53:08.260    211,208      24357,8013
10:53:08.837    211,785      24343,5170
10:53:09.350    212,298      24285,5929
10:53:09.882    212,830      24342,6065
10:53:10.395    213,343      24335,7761
10:53:10.923    213,871      24325,1977
10:53:11.549    214,497      24317,2756
10:53:12.102    215,050      24319,7126
10:53:12.643    215,591      24405,3159
10:53:13.236    216,184      24321,8178
10:53:13.740    216,688      24349,7261
10:53:14.243    217,191      24304,3841
10:53:14.773    217,721      24332,2325
10:54:17.536    280,484      24296,7094
10:54:18.108    281,056      24285,6657
10:54:18.626    281,574      24312,4295
10:54:19.157    282,105      24317,0040
10:54:19.671    282,619      24289,0276
10:54:20.213    283,161      24296,2360
