History Channel Functions Measurement Report

Measurements started at Date: 24-abr.-2024 Time: 11:04:05

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
11:04:44.207     91,397      20129,1850
11:04:44.328     91,518      20297,2686
11:04:44.442     91,632      20207,7592
11:04:44.559     91,749      20160,0061
11:04:44.682     91,872      20193,9744
11:04:44.804     91,994      20141,5085
11:04:44.928     92,118      20192,3118
11:04:45.049     92,239      20128,5119
11:04:45.173     92,363      20153,2445
11:04:45.294     92,484      20128,7580
11:04:45.422     92,612      20204,0481
11:04:45.538     92,728      20178,5559
11:04:45.663     92,853      20187,1106
11:04:45.782     92,972      20241,7235
11:04:45.900     93,090      20135,4357
11:04:46.020     93,210      20205,8203
11:04:46.140     93,330      20206,3223
11:04:46.270     93,460      20222,7289
11:04:46.390     93,580      20252,4872
11:04:46.519     93,709      20122,5889
11:04:46.647     93,837      20294,0022
11:04:46.770     93,960      20161,0321
11:04:46.896     94,086      20166,5403
11:04:47.016     94,206      20260,7273
11:04:47.143     94,333      20178,3324
11:04:47.265     94,455      20320,3034
11:04:47.395     94,585      20135,1902
11:04:47.523     94,713      20194,6079
11:04:47.644     94,834      20135,8828
11:04:47.769     94,959      20280,8951
11:04:47.888     95,078      20222,1203
11:04:47.989     95,179      20228,4606
11:04:48.110     95,300      20255,3266
11:04:48.237     95,427      20197,4587
11:04:48.361     95,551      20063,7725
11:04:48.491     95,681      20087,1181
11:04:48.616     95,806      20244,0046
11:04:48.737     95,927      20182,0050
11:04:48.849     96,039      20137,5263
11:04:48.972     96,162      20116,2227
11:04:49.090     96,280      20127,5297
11:04:49.216     96,406      20064,7154
11:04:49.333     96,523      20173,1290
11:04:49.450     96,640      20205,5025
11:04:49.574     96,764      20178,4248
11:04:49.694     96,884      20176,8837
11:04:49.812     97,002      20229,7573
11:04:49.942     97,132      20131,7664
11:04:50.065     97,255      20095,3813
11:04:50.185     97,375      20070,9132
11:04:50.300     97,490      20060,7040
11:04:50.424     97,614      20203,6506
