Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0,61004638671875;954,886592589143;0,000492431640625;0,60992431640625;1;147;0,112389933876693;-0,0832733988761901
0,61248779296875;955,008662588835;0,000493072509765625;0,612274169921875;1;148;0,112389933876693;-0,0832733988761901
0,61492919921875;955,130732588527;0,000493804931640625;0,6148681640625;1;149;0,112389933876693;-0,0832733988761901
0,61737060546875;955,252802588219;0,00049456787109375;0,617279052734375;1;150;0,112389933876693;-0,0832733988761901
0,61981201171875;955,37487258791;0,000495361328125;0,619720458984375;1;151;0,112389933876693;-0,0832733988761901
0,62225341796875;955,496942587602;0,00049627685546875;0,621337890625;1;152;0,112389933876693;-0,0832733988761901
0,62469482421875;955,619012587294;0,000497222900390625;0,6246337890625;1;153;0,112389933876693;-0,0832733988761901
0,62713623046875;955,741082586986;0,00049835205078125;0,626678466796875;1;154;0,112389933876693;-0,0832733988761901
0,62957763671875;955,863152586678;0,00049957275390625;0,629302978515625;1;155;0,112389933876693;-0,0832733988761901
0,63201904296875;955,985222586369;0,00050079345703125;0,631927490234375;1;156;0,112389933876693;-0,0832733988761901
0,63446044921875;956,107292586061;0,00050201416015625;0,633636474609375;1;157;0,112389933876693;-0,0832733988761901
0,63690185546875;956,229362585753;0,00050323486328125;0,635986328125;1;158;0,112389933876693;-0,0832733988761901
0,63934326171875;956,351432585445;0,0005047607421875;0,63922119140625;1;159;0,112389933876693;-0,0832733988761901
0,64178466796875;956,473502585137;0,000506591796875;0,64080810546875;1;160;0,112389933876693;-0,0832733988761901
0,64422607421875;956,595572584828;0,0005084228515625;0,64404296875;1;161;0,112389933876693;-0,0832733988761901
0,64666748046875;956,71764258452;0,00051025390625;0,646148681640625;1;162;0,112389933876693;-0,0832733988761901
0,64910888671875;956,839712584212;0,00051239013671875;0,6484375;1;163;0,112389933876693;-0,0832733988761901
0,65155029296875;956,961782583904;0,0005145263671875;0,65093994140625;1;164;0,112389933876693;-0,0832733988761901
0,65399169921875;957,083852583596;0,00051666259765625;0,653289794921875;1;165;0,112389933876693;-0,0832733988761901
0,65643310546875;957,205922583287;0,0005194091796875;0,656036376953125;1;166;0,112389933876693;-0,0832733988761901
0,65887451171875;957,327992582979;0,0005218505859375;0,65838623046875;1;167;0,112389933876693;-0,0832733988761901
0,66131591796875;957,450062582671;0,00052490234375;0,660614013671875;1;168;0,112389933876693;-0,0832733988761901
0,66375732421875;957,572132582363;0,0005279541015625;0,66357421875;1;169;0,112389933876693;-0,0832733988761901
0,66619873046875;957,694202582055;0,000531005859375;0,66571044921875;1;170;0,112389933876693;-0,0832733988761901
0,66864013671875;957,816272581746;0,00053466796875;0,66778564453125;1;171;0,112389933876693;-0,0832733988761901
0,67108154296875;957,938342581438;0,000538330078125;0,670166015625;1;172;0,112389933876693;-0,0832733988761901
0,67352294921875;958,06041258113;0,00054229736328125;0,6728515625;1;173;0,112389933876693;-0,0832733988761901
0,67596435546875;958,182482580822;0,00054656982421875;0,67498779296875;1;174;0,112389933876693;-0,0832733988761901
0,67840576171875;958,304552580514;0,00055145263671875;0,678375244140625;1;175;0,112389933876693;-0,0832733988761901
0,68084716796875;958,426622580205;0,00055633544921875;0,680145263671875;1;176;0,112389933876693;-0,0832733988761901
0,68328857421875;958,548692579897;0,00056182861328125;0,6824951171875;1;177;0,112389933876693;-0,0832733988761901
0,68572998046875;958,670762579589;0,00056793212890625;0,6846923828125;1;178;0,112389933876693;-0,0832733988761901
0,68817138671875;958,792832579281;0,0005743408203125;0,68743896484375;1;179;0,112389933876693;-0,0832733988761901
0,69061279296875;958,914902578973;0,00058135986328125;0,6900634765625;1;180;0,112389933876693;-0,0832733988761901
0,69305419921875;959,036972578664;0,0005889892578125;0,69293212890625;1;181;0,112389933876693;-0,0832733988761901
0,69549560546875;959,159042578356;0,000596923828125;0,69488525390625;1;182;0,112389933876693;-0,0832733988761901
0,69793701171875;959,281112578048;0,00060546875;0,697418212890625;1;183;0,112389933876693;-0,0832733988761901
0,70037841796875;959,40318257774;0,00061431884765625;0,699676513671875;1;184;0,112389933876693;-0,0832733988761901
0,70281982421875;959,525252577432;0,000623779296875;0,7022705078125;1;185;0,112389933876693;-0,0832733988761901
0,70526123046875;959,647322577123;0,00063385009765625;0,704803466796875;1;186;0,112389933876693;-0,0832733988761901
0,70770263671875;959,769392576815;0,00064453125;0,706878662109375;1;187;0,112389933876693;-0,0832733988761901
0,71014404296875;959,891462576507;0,00065521240234375;0,709503173828125;1;188;0,112389933876693;-0,0832733988761901
0,71258544921875;960,013532576199;0,00066650390625;0,712188720703125;1;189;0,112389933876693;-0,0832733988761901
0,71502685546875;960,135602575891;0,0006781005859375;0,714141845703125;1;190;0,112389933876693;-0,0832733988761901
0,71746826171875;960,257672575582;0,00069000244140625;0,7166748046875;1;191;0,112389933876693;-0,0832733988761901
